Zipcode,variable,Confirmed_total,Confirmed_total_per_10k_pop,Confirmed_Cases,Confirmed_Cases_per_10k_pop,Vaccinated_total,vaccinated_total_per_10k_pop,vaccinated_people,vaccinated_per_10k_pop
91913,2021-05-20,4782,901.04,4,0.75,29197,5501.39,250,47.11
91913,2021-05-21,4784,901.42,2,0.38,29463,5551.51,266,50.12
91913,2021-05-22,4790,902.55,6,1.13,29685,5593.34,222,41.83
91913,2021-05-23,4791,902.74,1,0.19,29840,5622.55,155,29.21
91913,2021-05-24,4791,902.74,0,0,29948,5642.9,108,20.35
91913,2021-05-25,4791,902.74,0,0,30045,5661.18,97,18.28
91913,2021-05-26,4793,903.11,2,0.38,30179,5686.43,134,25.25
91913,2021-05-27,4795,903.49,2,0.38,30313,5711.67,134,25.25
91913,2021-05-28,4795,903.49,0,0,30476,5742.39,163,30.71
91913,2021-05-29,4796,903.68,1,0.19,30631,5771.59,155,29.21
91913,2021-05-30,4796,903.68,0,0,30631,5771.59,0,0
91913,2021-05-31,4796,903.68,0,0,30741,5792.32,110,20.73
91913,2021-06-01,4796,903.68,0,0,30787,5800.99,46,8.67
91913,2021-06-02,4796,903.68,0,0,31179,5874.85,392,73.86
91913,2021-06-03,4798,904.05,2,0.38,31737,5979.99,558,105.14
91913,2021-06-04,4798,904.05,0,0,31861,6003.35,124,23.36
91913,2021-06-05,4798,904.05,0,0,31979,6025.59,118,22.23
91913,2021-06-06,4799,904.24,1,0.19,32240,6074.77,261,49.18
91913,2021-06-07,4799,904.24,0,0,32299,6085.88,59,11.12
91913,2021-06-08,4800,904.43,1,0.19,32412,6107.18,113,21.29
91913,2021-06-09,4803,905,3,0.57,32542,6131.67,130,24.5
91913,2021-06-10,4804,905.19,1,0.19,32619,6146.18,77,14.51
91913,2021-06-11,4806,905.56,2,0.38,32710,6163.33,91,17.15
91913,2021-06-12,4808,905.94,2,0.38,32767,6174.07,57,10.74
91913,2021-06-13,4810,906.32,2,0.38,32821,6184.24,54,10.17
91913,2021-06-14,4810,906.32,0,0,32916,6202.14,95,17.9
91913,2021-06-15,4810,906.32,0,0,33043,6226.07,127,23.93
91913,2021-06-16,4810,906.32,0,0,33043,6226.07,0,0
91913,2021-06-17,4811,906.5,1,0.19,33232,6261.68,189,35.61
91913,2021-06-18,4811,906.5,0,0,33310,6276.38,78,14.7
91913,2021-06-19,4812,906.69,1,0.19,33403,6293.9,93,17.52
91913,2021-06-20,4812,906.69,0,0,33427,6298.42,24,4.52
91913,2021-06-21,4812,906.69,0,0,33468,6306.15,41,7.73
91913,2021-06-22,4817,907.63,5,0.94,33556,6322.73,88,16.58
91913,2021-06-23,4817,907.63,0,0,33669,6344.02,113,21.29
91913,2021-06-24,4821,908.39,4,0.75,33778,6364.56,109,20.54
91913,2021-06-25,4821,908.39,0,0,33860,6380.01,82,15.45
91913,2021-06-26,4823,908.77,2,0.38,33927,6392.64,67,12.62
91913,2021-06-27,4825,909.14,2,0.38,33964,6399.61,37,6.97
91913,2021-06-28,4826,909.33,1,0.19,34001,6406.58,37,6.97
91913,2021-06-29,4828,909.71,2,0.38,34065,6418.64,64,12.06
91913,2021-07-06,4854,914.61,26,4.9,34367,6475.54,302,56.9
91913,2021-07-13,4909,924.97,55,10.36,34731,6544.13,364,68.59
91913,2021-07-20,4970,936.46,61,11.49,35097,6613.09,366,68.96
91913,2021-07-27,5089,958.89,119,22.42,35531,6694.87,434,81.78
91913,2021-08-03,5211,981.87,122,22.99,35976,6778.72,445,83.85
91913,2021-08-10,5338,1005.8,127,23.93,36443,6866.71,467,87.99
91913,2021-08-17,5496,1035.57,158,29.77,36964,6964.88,521,98.17
91913,2021-08-24,5640,1062.71,144,27.13,37394,7045.9,430,81.02
91913,2021-08-31,5768,1086.83,128,24.12,37809,7124.1,415,78.2
91913,2021-09-07,5852,1102.65,84,15.83,38105,7179.87,296,55.77
91913,2021-09-14,5918,1115.09,66,12.44,38553,7264.28,448,84.41
91913,2021-09-21,5978,1126.39,60,11.31,38828,7316.1,275,51.82
91913,2021-09-28,6039,1137.89,61,11.49,39022,7352.65,194,36.55
91913,2021-10-05,6100,1149.38,61,11.49,39333,7411.25,311,58.6
91913,2021-10-12,6183,1165.02,83,15.64,39602,7461.94,269,50.69
91913,2021-10-19,6233,1174.44,50,9.42,39843,7507.35,241,45.41
91913,2021-10-26,6318,1190.46,85,16.02,40073,7550.69,230,43.34
91913,2021-11-02,6390,1204.02,72,13.57,40392,7610.79,319,60.11
91913,2021-11-09,6445,1214.39,55,10.36,40828,7692.95,436,82.15
91913,2021-11-16,6500,1224.75,55,10.36,41551,7829.18,723,136.23
91913,2021-11-23,6555,1235.11,55,10.36,42328,7975.58,777,146.4
91913,2021-11-30,6606,1244.72,51,9.61,42763,8057.54,435,81.96
91913,2021-12-07,6711,1264.51,105,19.78,43419,8181.15,656,123.61
91913,2021-12-14,6784,1278.26,73,13.75,43992,8289.12,573,107.97
91913,2021-12-21,6933,1306.34,149,28.08,44602,8404.05,610,114.94
91913,2021-12-28,7269,1369.65,336,63.31,45068,8491.86,466,87.81
91913,2022-01-04,8259,1556.19,990,186.54,45612,8594.36,544,102.5
91913,2022-01-11,9985,1881.41,1726,325.22,46072,8681.04,460,86.67
91913,2022-01-18,11014,2075.29,1029,193.89,46514,8764.32,442,83.28
91913,2022-01-25,12322,2321.75,1308,246.46,47010,8857.78,496,93.46
91913,2022-02-01,12879,2426.7,557,104.95,47367,8925.05,357,67.27
91913,2022-02-08,13302,2506.41,423,79.7,47765,9000.04,398,74.99
91913,2022-02-15,13517,2546.92,215,40.51,48029,9049.78,264,49.74
91913,2022-02-22,13657,2573.3,140,26.38,48297,9100.28,268,50.5
91913,2022-03-01,13759,2592.52,102,19.22,48492,9137.02,195,36.74
91913,2022-03-08,13847,2609.1,88,16.58,48680,9172.44,188,35.42
91913,2022-03-15,13925,2623.79,78,14.7,48823,9199.39,143,26.94
91913,2022-03-22,13977,2633.59,52,9.8,48997,9232.18,174,32.79
91913,2022-03-29,14018,2641.32,41,7.73,49104,9252.34,107,20.16
91913,2022-04-05,14065,2650.17,47,8.86,49171,9264.96,67,12.62
91913,2022-04-12,14146,2665.44,81,15.26,49294,9288.14,123,23.18
91913,2022-04-19,14188,2673.35,42,7.91,49355,9299.63,61,11.49
91913,2022-04-26,14260,2686.92,72,13.57,48755,9186.58,0,0
91913,2022-05-03,14357,2705.19,97,18.28,48913,9216.35,158,29.77
91913,2022-05-10,14452,2723.09,95,17.9,48930,9219.55,17,3.2
91913,2022-05-17,14577,2746.65,125,23.55,49047,9241.6,117,22.05
91913,2022-05-24,14818,2792.06,241,45.41,49096,9250.83,49,9.23
91913,2022-06-01,15079,2841.23,261,49.18,49144,9259.87,48,9.04
91913,2022-06-08,15329,2888.34,250,47.11,49219,9274.01,75,14.13
91913,2022-06-15,15613,2941.85,284,53.51,49289,9287.19,70,13.19
91913,2022-06-22,15875,2991.22,262,49.37,49329,9294.73,40,7.54
91913,2022-06-29,16149,3042.85,274,51.63,49386,9305.47,57,10.74
91913,2022-07-06,16483,3105.78,334,62.93,49495,9326.01,109,20.54
91913,2022-07-13,16753,3156.66,270,50.87,49781,9379.9,286,53.89
91913,2022-07-20,17090,3220.15,337,63.5,49850,9392.9,69,13
91913,2022-07-27,17381,3274.98,291,54.83,49921,9406.28,71,13.38
91913,2022-08-03,17652,3326.05,271,51.06,49973,9416.08,52,9.8
91913,2022-08-10,17831,3359.78,179,33.73,49990,9419.28,17,3.2
91913,2022-08-17,17831,3359.78,0,0,50055,9431.53,65,12.25
91913,2022-08-24,18091,3408.77,260,48.99,50106,9441.14,51,9.61
91913,2022-08-31,18181,3425.72,90,16.96,50164,9452.07,58,10.93
91913,2022-09-07,18255,3439.67,74,13.94,50179,9454.89,15,2.83
91913,2022-09-14,18308,3449.65,53,9.99,50271,9472.23,92,17.33
91913,2022-09-21,18378,3462.84,70,13.19,50357,9488.43,86,16.2
91914,2021-02-23,1325,810.05,1,0.61,3648,2230.24,0,0
91914,2021-02-24,1331,813.72,6,3.67,3716,2271.81,68,41.57
91914,2021-02-25,1341,819.83,10,6.11,3795,2320.11,79,48.3
91914,2021-02-26,1345,822.28,4,2.45,3854,2356.18,59,36.07
91914,2021-02-27,1346,822.89,1,0.61,3936,2406.31,82,50.13
91914,2021-02-28,1349,824.72,3,1.83,4042,2471.11,106,64.8
91914,2021-03-01,1349,824.72,0,0,4161,2543.87,119,72.75
91914,2021-03-02,1353,827.17,4,2.45,4272,2611.73,111,67.86
91914,2021-03-03,1354,827.78,1,0.61,4410,2696.09,138,84.37
91914,2021-03-04,1357,829.61,3,1.83,4499,2750.5,89,54.41
91914,2021-03-05,1359,830.84,2,1.22,4552,2782.91,53,32.4
91914,2021-03-06,1359,830.84,0,0,4599,2811.64,47,28.73
91914,2021-03-07,1359,830.84,0,0,4638,2835.48,39,23.84
91914,2021-03-08,1361,832.06,2,1.22,4709,2878.89,71,43.41
91914,2021-03-09,1362,832.67,1,0.61,4806,2938.19,97,59.3
91914,2021-03-10,1364,833.89,2,1.22,4927,3012.17,121,73.97
91914,2021-03-11,1367,835.73,3,1.83,4967,3036.62,40,24.45
91914,2021-03-12,1368,836.34,1,0.61,5043,3083.08,76,46.46
91914,2021-03-13,1369,836.95,1,0.61,5174,3163.17,131,80.09
91914,2021-03-14,1371,838.17,2,1.22,5223,3193.13,49,29.96
91914,2021-03-15,1372,838.78,1,0.61,5277,3226.14,54,33.01
91914,2021-03-16,1374,840.01,2,1.22,5353,3272.61,76,46.46
91914,2021-03-17,1375,840.62,1,0.61,5484,3352.69,131,80.09
91914,2021-03-18,1375,840.62,0,0,5573,3407.1,89,54.41
91914,2021-03-19,1379,843.06,4,2.45,5659,3459.68,86,52.58
91914,2021-03-20,1381,844.29,2,1.22,5792,3540.99,133,81.31
91914,2021-03-21,1381,844.29,0,0,5916,3616.8,124,75.81
91914,2021-03-22,1383,845.51,2,1.22,6005,3671.21,89,54.41
91914,2021-03-23,1383,845.51,0,0,6124,3743.96,119,72.75
91914,2021-03-24,1384,846.12,1,0.61,6208,3795.32,84,51.35
91914,2021-03-25,1388,848.57,4,2.45,6300,3851.56,92,56.25
91914,2021-03-26,1390,849.79,2,1.22,6380,3900.47,80,48.91
91914,2021-03-27,1390,849.79,0,0,6475,3958.55,95,58.08
91914,2021-03-28,1391,850.4,1,0.61,6552,4005.62,77,47.07
91914,2021-03-29,1393,851.62,2,1.22,6626,4050.87,74,45.24
91914,2021-03-30,1393,851.62,0,0,6626,4050.87,0,0
91914,2021-03-31,1393,851.62,0,0,6812,4164.58,186,113.71
91914,2021-04-01,1393,851.62,0,0,6967,4259.34,155,94.76
91914,2021-04-02,1394,852.23,1,0.61,7108,4345.54,141,86.2
91914,2021-04-03,1394,852.23,0,0,7250,4432.35,142,86.81
91914,2021-04-04,1396,853.46,2,1.22,7359,4498.99,109,66.64
91914,2021-04-05,1398,854.68,2,1.22,7425,4539.34,66,40.35
91914,2021-04-06,1398,854.68,0,0,7556,4619.43,131,80.09
91914,2021-04-07,1399,855.29,1,0.61,7768,4749.04,212,129.61
91914,2021-04-08,1399,855.29,0,0,7912,4837.07,144,88.04
91914,2021-04-09,1400,855.9,1,0.61,8063,4929.39,151,92.32
91914,2021-04-10,1400,855.9,0,0,8181,5001.53,118,72.14
91914,2021-04-11,1401,856.51,1,0.61,8401,5136.03,220,134.5
91914,2021-04-12,1401,856.51,0,0,8378,5121.97,0,0
91914,2021-04-13,1401,856.51,0,0,8487,5188.6,109,66.64
91914,2021-04-14,1403,857.74,2,1.22,8555,5230.18,68,41.57
91914,2021-04-15,1413,863.85,10,6.11,8669,5299.87,114,69.69
91914,2021-04-16,1415,865.07,2,1.22,8797,5378.13,128,78.25
91914,2021-04-17,1415,865.07,0,0,8897,5439.26,100,61.14
91914,2021-04-18,1418,866.91,3,1.83,8967,5482.06,70,42.8
91914,2021-04-19,1420,868.13,2,1.22,9022,5515.68,55,33.62
91914,2021-04-20,1422,869.35,2,1.22,9091,5557.87,69,42.18
91914,2021-04-21,1422,869.35,0,0,9210,5630.62,119,72.75
91914,2021-04-22,1422,869.35,0,0,9309,5691.14,99,60.52
91914,2021-04-23,1423,869.96,1,0.61,9409,5752.28,100,61.14
91914,2021-04-24,1422,869.35,0,0,9484,5798.13,75,45.85
91914,2021-04-25,1424,870.58,2,1.22,9550,5838.48,66,40.35
91914,2021-04-26,1424,870.58,0,0,9616,5878.83,66,40.35
91914,2021-04-27,1423,869.96,0,0,9681,5918.57,65,39.74
91914,2021-04-28,1423,869.96,0,0,9766,5970.53,85,51.97
91914,2021-04-29,1425,871.19,2,1.22,9827,6007.83,61,37.29
91914,2021-04-30,1426,871.8,1,0.61,9930,6070.8,103,62.97
91914,2021-05-01,1426,871.8,0,0,9987,6105.64,57,34.85
91914,2021-05-02,1429,873.63,3,1.83,10007,6117.87,20,12.23
91914,2021-05-03,1433,876.08,4,2.45,10028,6130.71,21,12.84
91914,2021-05-04,1433,876.08,0,0,10102,6175.95,74,45.24
91914,2021-05-05,1433,876.08,0,0,10159,6210.8,57,34.85
91914,2021-05-06,1440,880.36,7,4.28,10218,6246.87,59,36.07
91914,2021-05-07,1443,882.19,3,1.83,10285,6287.83,67,40.96
91914,2021-05-08,1443,882.19,0,0,10349,6326.95,64,39.13
91914,2021-05-09,1446,884.03,3,1.83,10367,6337.96,18,11
91914,2021-05-10,1446,884.03,0,0,10405,6361.19,38,23.23
91914,2021-05-11,1446,884.03,0,0,10426,6374.03,21,12.84
91914,2021-05-12,1447,884.64,1,0.61,10485,6410.1,59,36.07
91914,2021-05-13,1447,884.64,0,0,10538,6442.5,53,32.4
91914,2021-05-14,1451,887.08,4,2.45,10608,6485.3,70,42.8
91914,2021-05-15,1451,887.08,0,0,10661,6517.7,53,32.4
91914,2021-05-16,1452,887.69,1,0.61,10714,6550.1,53,32.4
91914,2021-05-17,1452,887.69,0,0,10770,6584.34,56,34.24
91914,2021-05-18,1453,888.3,1,0.61,10905,6666.87,135,82.53
91914,2021-05-19,1454,888.92,1,0.61,11003,6726.78,98,59.91
91914,2021-05-20,1453,888.3,0,0,11128,6803.2,125,76.42
91914,2021-05-21,1453,888.3,0,0,11275,6893.07,147,89.87
91914,2021-05-22,1453,888.3,0,0,11337,6930.98,62,37.9
91914,2021-05-23,1453,888.3,0,0,11394,6965.83,57,34.85
91914,2021-05-24,1453,888.3,0,0,11417,6979.89,23,14.06
91914,2021-05-25,1453,888.3,0,0,11449,6999.45,32,19.56
91914,2021-05-26,1454,888.92,1,0.61,11496,7028.18,47,28.73
91914,2021-05-27,1455,889.53,1,0.61,11549,7060.59,53,32.4
91914,2021-05-28,1456,890.14,1,0.61,11600,7091.76,51,31.18
91914,2021-05-29,1455,889.53,0,0,11669,7133.95,69,42.18
91914,2021-05-30,1455,889.53,0,0,11669,7133.95,0,0
91914,2021-05-31,1456,890.14,1,0.61,11700,7152.9,31,18.95
91914,2021-06-01,1456,890.14,0,0,11711,7159.63,11,6.72
91914,2021-06-02,1457,890.75,1,0.61,11871,7257.44,160,97.82
91914,2021-06-03,1456,890.14,0,0,12097,7395.61,226,138.17
91914,2021-06-04,1458,891.36,2,1.22,12130,7415.79,33,20.17
91914,2021-06-05,1458,891.36,0,0,12167,7438.41,37,22.62
91914,2021-06-06,1458,891.36,0,0,12251,7489.76,84,51.35
91914,2021-06-07,1458,891.36,0,0,12273,7503.21,22,13.45
91914,2021-06-08,1458,891.36,0,0,12301,7520.33,28,17.12
91914,2021-06-09,1458,891.36,0,0,12349,7549.67,48,29.35
91914,2021-06-10,1458,891.36,0,0,12367,7560.68,18,11
91914,2021-06-11,1459,891.97,1,0.61,12385,7571.68,18,11
91914,2021-06-12,1459,891.97,0,0,12401,7581.46,16,9.78
91914,2021-06-13,1459,891.97,0,0,12419,7592.47,18,11
91914,2021-06-14,1459,891.97,0,0,12450,7611.42,31,18.95
91914,2021-06-15,1459,891.97,0,0,12482,7630.98,32,19.56
91914,2021-06-16,1459,891.97,0,0,12482,7630.98,0,0
91914,2021-06-17,1460,892.58,1,0.61,12538,7665.22,56,34.24
91914,2021-06-18,1460,892.58,0,0,12558,7677.45,20,12.23
91914,2021-06-19,1460,892.58,0,0,12586,7694.57,28,17.12
91914,2021-06-20,1460,892.58,0,0,12598,7701.9,12,7.34
91914,2021-06-21,1460,892.58,0,0,12607,7707.4,9,5.5
91914,2021-06-22,1460,892.58,0,0,12625,7718.41,18,11
91914,2021-06-23,1461,893.2,1,0.61,12666,7743.47,41,25.07
91914,2021-06-24,1462,893.81,1,0.61,12696,7761.81,30,18.34
91914,2021-06-25,1462,893.81,0,0,12727,7780.77,31,18.95
91914,2021-06-26,1463,894.42,1,0.61,12753,7796.66,26,15.9
91914,2021-06-27,1464,895.03,1,0.61,12767,7805.22,14,8.56
91914,2021-06-28,1464,895.03,0,0,12777,7811.33,10,6.11
91914,2021-06-29,1464,895.03,0,0,12791,7819.89,14,8.56
91914,2021-07-06,1470,898.7,6,3.67,12904,7888.98,113,69.08
91914,2021-07-13,1474,901.14,4,2.45,13039,7971.51,135,82.53
91914,2021-07-20,1498,915.82,24,14.67,13161,8046.1,122,74.59
91914,2021-07-27,1535,938.44,37,22.62,13324,8145.75,163,99.65
91914,2021-08-03,1565,956.78,30,18.34,13476,8238.67,152,92.93
91914,2021-08-10,1609,983.68,44,26.9,13650,8345.05,174,106.38
91914,2021-08-17,1649,1008.13,40,24.45,13821,8449.59,171,104.54
91914,2021-08-24,1691,1033.81,42,25.68,13933,8518.07,112,68.47
91914,2021-08-31,1715,1048.48,24,14.67,14061,8596.32,128,78.25
91914,2021-09-07,1739,1063.15,24,14.67,14121,8633,60,36.68
91914,2021-09-14,1756,1073.55,17,10.39,14269,8723.48,148,90.48
91914,2021-09-21,1778,1087,22,13.45,14387,8795.62,118,72.14
91914,2021-09-28,1795,1097.39,17,10.39,14435,8824.97,48,29.35
91914,2021-10-05,1816,1110.23,21,12.84,14492,8859.82,57,34.85
91914,2021-10-12,1838,1123.68,22,13.45,14603,8927.68,111,67.86
91914,2021-10-19,1856,1134.68,18,11,14676,8972.31,73,44.63
91914,2021-10-26,1871,1143.85,15,9.17,14757,9021.83,81,49.52
91914,2021-11-02,1886,1153.02,15,9.17,14926,9125.15,169,103.32
91914,2021-11-09,1906,1165.25,20,12.23,15074,9215.63,148,90.48
91914,2021-11-16,1918,1172.59,12,7.34,15387,9406.98,313,191.36
91914,2021-11-23,1933,1181.76,15,9.17,15679,9585.5,292,178.52
91914,2021-11-30,1940,1186.04,7,4.28,15838,9682.7,159,97.21
91914,2021-12-07,1968,1203.15,28,17.12,16068,9823.32,230,140.61
91914,2021-12-14,1985,1213.55,17,10.39,16261,9941.31,193,117.99
91914,2021-12-21,2029,1240.45,44,26.9,16474,10071.53,213,130.22
91914,2021-12-28,2137,1306.47,108,66.03,16680,10197.47,206,125.94
91914,2022-01-04,2430,1485.6,293,179.13,16852,10302.62,172,105.15
91914,2022-01-11,2944,1799.84,514,314.24,17022,10406.55,170,103.93
91914,2022-01-18,3231,1975.3,287,175.46,17154,10487.25,132,80.7
91914,2022-01-25,3614,2209.45,383,234.15,17289,10569.79,135,82.53
91914,2022-02-01,3765,2301.77,151,92.32,17445,10665.16,156,95.37
91914,2022-02-08,3860,2359.85,95,58.08,17586,10751.36,141,86.2
91914,2022-02-15,3923,2398.36,63,38.52,17665,10799.66,79,48.3
91914,2022-02-22,3977,2431.37,54,33.01,17757,10855.9,92,56.25
91914,2022-03-01,4005,2448.49,28,17.12,17799,10881.58,42,25.68
91914,2022-03-08,4021,2458.27,16,9.78,17838,10905.42,39,23.84
91914,2022-03-15,4039,2469.28,18,11,17869,10924.37,31,18.95
91914,2022-03-22,4047,2474.17,8,4.89,17924,10958,55,33.62
91914,2022-03-29,4057,2480.28,10,6.11,17957,10978.17,33,20.17
91914,2022-04-05,4071,2488.84,14,8.56,17971,10986.73,14,8.56
91914,2022-04-12,4103,2508.41,32,19.56,17991,10998.96,20,12.23
91914,2022-04-19,4131,2525.52,28,17.12,18015,11013.63,24,14.67
91914,2022-04-26,4155,2540.2,24,14.67,17732,10840.62,0,0
91914,2022-05-03,4166,2546.92,11,6.72,17848,10911.54,116,70.92
91914,2022-05-10,4205,2570.76,39,23.84,17848,10911.54,0,0
91914,2022-05-17,4253,2600.11,48,29.35,17898,10942.1,50,30.57
91914,2022-05-24,4347,2657.58,94,57.47,17914,10951.89,16,9.78
91914,2022-06-01,4415,2699.15,68,41.57,17916,10953.11,2,1.22
91914,2022-06-08,4463,2728.5,48,29.35,17951,10974.51,35,21.4
91914,2022-06-15,4543,2777.4,80,48.91,17972,10987.34,21,12.84
91914,2022-06-22,4625,2827.54,82,50.13,17993,11000.18,21,12.84
91914,2022-06-29,4676,2858.71,51,31.18,18007,11008.74,14,8.56
91914,2022-07-06,4748,2902.73,72,44.02,18033,11024.64,26,15.9
91914,2022-07-13,4812,2941.86,64,39.13,18132,11085.16,99,60.52
91914,2022-07-20,4873,2979.15,61,37.29,18156,11099.83,24,14.67
91914,2022-07-27,4938,3018.89,65,39.74,18175,11111.45,19,11.62
91914,2022-08-03,5001,3057.41,63,38.52,18173,11110.23,0,0
91914,2022-08-10,5045,3084.31,44,26.9,18156,11099.83,0,0
91914,2022-08-17,5045,3084.31,0,0,18174,11110.84,18,11
91914,2022-08-24,5108,3122.82,63,38.52,18191,11121.23,17,10.39
91914,2022-08-31,5125,3133.22,17,10.39,18211,11133.46,20,12.23
91914,2022-09-07,5143,3144.22,18,11,18214,11135.29,3,1.83
91914,2022-09-14,5162,3155.84,19,11.62,18224,11141.41,10,6.11
91914,2022-09-21,5171,3161.34,9,5.5,18242,11152.41,18,11
91915,2021-02-23,2564,807.81,2,0.63,5570,1754.88,0,0
91915,2021-02-24,2570,809.7,6,1.89,5669,1786.07,99,31.19
91915,2021-02-25,2578,812.22,8,2.52,5755,1813.17,86,27.1
91915,2021-02-26,2580,812.85,2,0.63,5852,1843.73,97,30.56
91915,2021-02-27,2583,813.8,3,0.95,5969,1880.59,117,36.86
91915,2021-02-28,2589,815.69,6,1.89,6146,1936.36,177,55.77
91915,2021-03-01,2597,818.21,8,2.52,6318,1990.55,172,54.19
91915,2021-03-02,2598,818.53,1,0.32,6476,2040.33,158,49.78
91915,2021-03-03,2607,821.36,9,2.84,6676,2103.34,200,63.01
91915,2021-03-04,2611,822.62,4,1.26,6812,2146.19,136,42.85
91915,2021-03-05,2613,823.25,2,0.63,6915,2178.64,103,32.45
91915,2021-03-06,2616,824.2,3,0.95,6995,2203.84,80,25.2
91915,2021-03-07,2626,827.35,10,3.15,7067,2226.53,72,22.68
91915,2021-03-08,2632,829.24,6,1.89,7145,2251.1,78,24.57
91915,2021-03-09,2634,829.87,2,0.63,7322,2306.87,177,55.77
91915,2021-03-10,2639,831.44,5,1.58,7541,2375.87,219,69
91915,2021-03-11,2644,833.02,5,1.58,7604,2395.72,63,19.85
91915,2021-03-12,2648,834.28,4,1.26,7744,2439.82,140,44.11
91915,2021-03-13,2651,835.22,3,0.95,7949,2504.41,205,64.59
91915,2021-03-14,2652,835.54,1,0.32,8031,2530.25,82,25.83
91915,2021-03-15,2652,835.54,0,0,8153,2568.68,122,38.44
91915,2021-03-16,2654,836.17,2,0.63,8261,2602.71,108,34.03
91915,2021-03-17,2659,837.74,5,1.58,8486,2673.6,225,70.89
91915,2021-03-18,2662,838.69,3,0.95,8676,2733.46,190,59.86
91915,2021-03-19,2664,839.32,2,0.63,8798,2771.9,122,38.44
91915,2021-03-20,2668,840.58,4,1.26,9031,2845.31,233,73.41
91915,2021-03-21,2673,842.16,5,1.58,9200,2898.55,169,53.25
91915,2021-03-22,2675,842.79,2,0.63,9311,2933.52,111,34.97
91915,2021-03-23,2676,843.1,1,0.32,9485,2988.34,174,54.82
91915,2021-03-24,2680,844.36,4,1.26,9644,3038.44,159,50.09
91915,2021-03-25,2687,846.57,7,2.21,9808,3090.11,164,51.67
91915,2021-03-26,2692,848.14,5,1.58,9964,3139.26,156,49.15
91915,2021-03-27,2693,848.46,1,0.32,10124,3189.67,160,50.41
91915,2021-03-28,2696,849.4,3,0.95,10210,3216.76,86,27.1
91915,2021-03-29,2697,849.72,1,0.32,10314,3249.53,104,32.77
91915,2021-03-30,2697,849.72,0,0,10314,3249.53,0,0
91915,2021-03-31,2703,851.61,6,1.89,10646,3354.13,332,104.6
91915,2021-04-01,2711,854.13,8,2.52,10885,3429.43,239,75.3
91915,2021-04-02,2712,854.44,1,0.32,11148,3512.29,263,82.86
91915,2021-04-03,2713,854.76,1,0.32,11358,3578.45,210,66.16
91915,2021-04-04,2717,856.02,4,1.26,11540,3635.79,182,57.34
91915,2021-04-05,2722,857.59,5,1.58,11636,3666.04,96,30.25
91915,2021-04-06,2722,857.59,0,0,11827,3726.21,191,60.18
91915,2021-04-07,2725,858.54,3,0.95,12194,3841.84,367,115.63
91915,2021-04-08,2730,860.11,5,1.58,12419,3912.73,225,70.89
91915,2021-04-09,2737,862.32,7,2.21,12634,3980.47,215,67.74
91915,2021-04-10,2740,863.26,3,0.95,12848,4047.89,214,67.42
91915,2021-04-11,2743,864.21,3,0.95,13103,4128.23,255,80.34
91915,2021-04-12,2744,864.52,1,0.32,13149,4142.72,46,14.49
91915,2021-04-13,2744,864.52,0,0,13328,4199.12,179,56.4
91915,2021-04-14,2745,864.84,1,0.32,13495,4251.73,167,52.61
91915,2021-04-15,2750,866.41,5,1.58,13680,4310.02,185,58.29
91915,2021-04-16,2754,867.67,4,1.26,13924,4386.89,244,76.87
91915,2021-04-17,2756,868.3,2,0.63,14132,4452.43,208,65.53
91915,2021-04-18,2756,868.3,0,0,14218,4479.52,86,27.1
91915,2021-04-19,2758,868.94,2,0.63,14288,4501.58,70,22.05
91915,2021-04-20,2759,869.25,1,0.32,14421,4543.48,133,41.9
91915,2021-04-21,2759,869.25,0,0,14618,4605.55,197,62.07
91915,2021-04-22,2754,867.67,0,0,14802,4663.52,184,57.97
91915,2021-04-23,2757,868.62,3,0.95,14994,4724.01,192,60.49
91915,2021-04-24,2759,869.25,2,0.63,15151,4773.47,157,49.46
91915,2021-04-25,2764,870.83,5,1.58,15248,4804.03,97,30.56
91915,2021-04-26,2769,872.4,5,1.58,15336,4831.76,88,27.73
91915,2021-04-27,2768,872.09,0,0,15464,4872.09,128,40.33
91915,2021-04-28,2769,872.4,1,0.32,15619,4920.92,155,48.83
91915,2021-04-29,2772,873.35,3,0.95,15761,4965.66,142,44.74
91915,2021-04-30,2773,873.66,1,0.32,15941,5022.37,180,56.71
91915,2021-05-01,2773,873.66,0,0,16036,5052.3,95,29.93
91915,2021-05-02,2777,874.92,4,1.26,16076,5064.9,40,12.6
91915,2021-05-03,2781,876.18,4,1.26,16131,5082.23,55,17.33
91915,2021-05-04,2786,877.76,5,1.58,16267,5125.08,136,42.85
91915,2021-05-05,2792,879.65,6,1.89,16381,5161,114,35.92
91915,2021-05-06,2793,879.96,1,0.32,16515,5203.21,134,42.22
91915,2021-05-07,2794,880.28,1,0.32,16651,5246.06,136,42.85
91915,2021-05-08,2793,879.96,0,0,16760,5280.4,109,34.34
91915,2021-05-09,2800,882.17,7,2.21,16853,5309.7,93,29.3
91915,2021-05-10,2799,881.85,0,0,16919,5330.5,66,20.79
91915,2021-05-11,2801,882.48,2,0.63,16955,5341.84,36,11.34
91915,2021-05-12,2803,883.11,2,0.63,17043,5369.57,88,27.73
91915,2021-05-13,2807,884.37,4,1.26,17127,5396.03,84,26.47
91915,2021-05-14,2810,885.32,3,0.95,17258,5437.3,131,41.27
91915,2021-05-15,2810,885.32,0,0,17362,5470.07,104,32.77
